0.007606,0.024
0.007608,0.024
0.00761,0.024
0.007612,0.024
0.007614,0.024
0.007616,0.024
0.007618,0.024
0.00762,0.024
0.007622,0.028
0.007624,0.028
0.007626,0.026
0.007628,0.026
0.00763,0.024
0.007632,0.024
0.007634,0.026
0.007636,0.026
0.007638,0.028
0.00764,0.028
0.007642,0.024
0.007644,0.024
0.007646,0.026
0.007648,0.026
0.00765,0.026
0.007652,0.026
0.007654,0.026
0.007656,0.026
0.007658,0.026
0.00766,0.026
0.007662,0.026
0.007664,0.026
0.007666,0.026
0.007668,0.026
0.00767,0.026
0.007672,0.026
0.007674,0.026
0.007676,0.026
0.007678,0.026
0.00768,0.026
0.007682,0.028
0.007684,0.028
0.007686,0.026
0.007688,0.026
0.00769,0.026
0.007692,0.026
0.007694,0.026
0.007696,0.026
0.007698,0.028
0.0077,0.028
0.007702,0.024
0.007704,0.024
0.007706,0.024
0.007708,0.024
0.00771,0.026
0.007712,0.026
0.007714,0.024
0.007716,0.024
0.007718,0.028
0.00772,0.028
0.007722,0.026
0.007724,0.026
0.007726,0.026
0.007728,0.026
0.00773,0.026
0.007732,0.026
0.007734,0.028
0.007736,0.028
0.007738,0.028
0.00774,0.028
0.007742,0.026
0.007744,0.026
0.007746,0.028
0.007748,0.028
0.00775,0.024
0.007752,0.024
0.007754,0.028
0.007756,0.028
0.007758,0.028
0.00776,0.028
0.007762,0.026
0.007764,0.026
0.007766,0.028
0.007768,0.028
0.00777,0.026
0.007772,0.026
0.007774,0.028
0.007776,0.028
0.007778,0.028
0.00778,0.028
0.007782,0.028
0.007784,0.028
0.007786,0.026
0.007788,0.026
0.00779,0.026
0.007792,0.026
0.007794,0.028
0.007796,0.028
0.007798,0.028
0.0078,0.028
0.007802,0.026
0.007804,0.026
0.007806,0.026
0.007808,0.026
0.00781,0.028
0.007812,0.028
0.007814,0.028
0.007816,0.028
0.007818,0.026
0.00782,0.026
0.007822,0.028
0.007824,0.028
0.007826,0.028
0.007828,0.028
0.00783,0.028
0.007832,0.028
0.007834,0.028
0.007836,0.028
0.007838,0.028
0.00784,0.028
0.007842,0.028
0.007844,0.028
0.007846,0.028
0.007848,0.028
0.00785,0.03
0.007852,0.03
0.007854,0.03
0.007856,0.03
0.007858,0.03
0.00786,0.03
0.007862,0.028
0.007864,0.028
0.007866,0.028
0.007868,0.028
0.00787,0.028
0.007872,0.028
0.007874,0.03
0.007876,0.03
0.007878,0.03
0.00788,0.03
0.007882,0.026
0.007884,0.026
0.007886,0.03
0.007888,0.03
0.00789,0.032
0.007892,0.032
0.007894,0.03
0.007896,0.03
0.007898,0.028
0.0079,0.028
0.007902,0.03
0.007904,0.03
0.007906,0.026
0.007908,0.026
0.00791,0.028
0.007912,0.028
0.007914,0.028
0.007916,0.028
0.007918,0.03
0.00792,0.03
0.007922,0.028
0.007924,0.028
0.007926,0.032
0.007928,0.032
0.00793,0.03
0.007932,0.03
0.007934,0.028
0.007936,0.028
0.007938,0.032
0.00794,0.032
0.007942,0.03
0.007944,0.03
0.007946,0.032
0.007948,0.032
0.00795,0.03
0.007952,0.03
0.007954,0.032
0.007956,0.032
0.007958,0.03
0.00796,0.03
0.007962,0.03
0.007964,0.03
0.007966,0.03
0.007968,0.03
0.00797,0.03
0.007972,0.03
0.007974,0.03
0.007976,0.03
0.007978,0.03
0.00798,0.03
0.007982,0.028
0.007984,0.028
0.007986,0.028
0.007988,0.028
0.00799,0.03
0.007992,0.03
0.007994,0.028
0.007996,0.028
0.007998,0.03
0.008,0.03
0.008002,0.032
0.008004,0.032
0.008006,0.028
0.008008,0.028
0.00801,0.032
0.008012,0.032
0.008014,0.032
0.008016,0.032
0.008018,0.03
0.00802,0.03
0.008022,0.032
0.008024,0.032
0.008026,0.03
0.008028,0.03
0.00803,0.03
0.008032,0.03
0.008034,0.03
0.008036,0.03
0.008038,0.032
0.00804,0.032
0.008042,0.032
0.008044,0.032
0.008046,0.032
0.008048,0.032
0.00805,0.032
0.008052,0.032
0.008054,0.032
0.008056,0.032
0.008058,0.032
0.00806,0.032
0.008062,0.034
0.008064,0.034
0.008066,0.034
0.008068,0.034
0.00807,0.032
0.008072,0.032
0.008074,0.034
0.008076,0.034
0.008078,0.032
0.00808,0.032
0.008082,0.032
0.008084,0.032
0.008086,0.032
0.008088,0.032
0.00809,0.032
0.008092,0.032
0.008094,0.032
0.008096,0.032
0.008098,0.034
0.0081,0.034
0.008102,0.032
0.008104,0.032
0.008106,0.032
0.008108,0.032
0.00811,0.03
0.008112,0.03
0.008114,0.032
0.008116,0.032
0.008118,0.034
0.00812,0.034
0.008122,0.034
0.008124,0.034
0.008126,0.032
0.008128,0.032
0.00813,0.032
0.008132,0.032
0.008134,0.03
0.008136,0.03
0.008138,0.03
0.00814,0.03
0.008142,0.032
0.008144,0.032
0.008146,0.032
0.008148,0.032
0.00815,0.034
0.008152,0.034
0.008154,0.032
0.008156,0.032
0.008158,0.036
0.00816,0.036
0.008162,0.032
0.008164,0.032
0.008166,0.034
0.008168,0.034
0.00817,0.036
0.008172,0.036
0.008174,0.034
0.008176,0.034
0.008178,0.032
0.00818,0.032
0.008182,0.034
0.008184,0.034
0.008186,0.034
0.008188,0.034
0.00819,0.034
0.008192,0.034
0.008194,0.032
0.008196,0.032
0.008198,0.032
0.0082,0.032
0.008202,0.034
0.008204,0.034
0.008206,0.034
0.008208,0.034
0.00821,0.032
0.008212,0.032
0.008214,0.036
0.008216,0.036
0.008218,0.032
0.00822,0.032
0.008222,0.032
0.008224,0.032
0.008226,0.034
0.008228,0.034
0.00823,0.036
0.008232,0.036
0.008234,0.036
0.008236,0.036
0.008238,0.036
0.00824,0.036
0.008242,0.032
0.008244,0.032
0.008246,0.036
0.008248,0.036
0.00825,0.034
0.008252,0.034
0.008254,0.032
0.008256,0.032
0.008258,0.036
0.00826,0.036
0.008262,0.034
0.008264,0.034
0.008266,0.032
0.008268,0.032
0.00827,0.034
0.008272,0.034
0.008274,0.034
0.008276,0.034
0.008278,0.036
0.00828,0.036
0.008282,0.036
0.008284,0.036
0.008286,0.036
0.008288,0.036
0.00829,0.032
0.008292,0.032
0.008294,0.034
0.008296,0.034
0.008298,0.034
0.0083,0.034
0.008302,0.036
0.008304,0.036
0.008306,0.032
0.008308,0.032
0.00831,0.034
0.008312,0.034
0.008314,0.032
0.008316,0.032
0.008318,0.032
0.00832,0.032
0.008322,0.036
0.008324,0.036
0.008326,0.032
0.008328,0.032
0.00833,0.034
0.008332,0.034
0.008334,0.036
0.008336,0.036
0.008338,0.036
0.00834,0.036
0.008342,0.034
0.008344,0.034
0.008346,0.036
0.008348,0.036
0.00835,0.036
0.008352,0.036
0.008354,0.034
0.008356,0.034
0.008358,0.034
0.00836,0.034
0.008362,0.036
0.008364,0.036
0.008366,0.032
0.008368,0.032
0.00837,0.032
0.008372,0.032
0.008374,0.034
0.008376,0.034
0.008378,0.036
0.00838,0.036
0.008382,0.038
0.008384,0.038
0.008386,0.034
0.008388,0.034
0.00839,0.034
0.008392,0.034
0.008394,0.036
0.008396,0.036
0.008398,0.036
0.0084,0.036
0.008402,0.034
0.008404,0.034
0.008406,0.036
0.008408,0.036
0.00841,0.036
0.008412,0.036
0.008414,0.034
0.008416,0.034
0.008418,0.036
0.00842,0.036
0.008422,0.036
0.008424,0.036
0.008426,0.034
0.008428,0.034
0.00843,0.036
0.008432,0.036
0.008434,0.034
0.008436,0.034
0.008438,0.036
0.00844,0.036
0.008442,0.034
0.008444,0.034
0.008446,0.036
0.008448,0.036
0.00845,0.038
0.008452,0.038
0.008454,0.036
0.008456,0.036
0.008458,0.036
0.00846,0.036
0.008462,0.036
0.008464,0.036
0.008466,0.036
0.008468,0.036
0.00847,0.036
0.008472,0.036
0.008474,0.036
0.008476,0.036
0.008478,0.036
0.00848,0.036
0.008482,0.036
0.008484,0.036
0.008486,0.038
0.008488,0.038
0.00849,0.036
0.008492,0.036
0.008494,0.038
0.008496,0.038
0.008498,0.036
0.0085,0.036
0.008502,0.036
0.008504,0.036
0.008506,0.038
0.008508,0.038
0.00851,0.036
0.008512,0.036
0.008514,0.036
0.008516,0.036
0.008518,0.036
0.00852,0.036
0.008522,0.036
0.008524,0.036
0.008526,0.038
0.008528,0.038
0.00853,0.036
0.008532,0.036
0.008534,0.038
0.008536,0.038
0.008538,0.036
0.00854,0.036
0.008542,0.038
0.008544,0.038
0.008546,0.034
0.008548,0.034
0.00855,0.034
0.008552,0.034
0.008554,0.036
0.008556,0.036
0.008558,0.036
0.00856,0.036
0.008562,0.036
0.008564,0.036
0.008566,0.038
0.008568,0.038
0.00857,0.038
0.008572,0.038
0.008574,0.038
0.008576,0.038
0.008578,0.036
0.00858,0.036
0.008582,0.036
0.008584,0.036
0.008586,0.036
0.008588,0.036
0.00859,0.036
0.008592,0.036
0.008594,0.038
0.008596,0.038
0.008598,0.038
0.0086,0.038
0.008602,0.038
0.008604,0.038
0.008606,0.036
0.008608,0.036
0.00861,0.038
0.008612,0.038
0.008614,0.038
0.008616,0.038
0.008618,0.038
0.00862,0.038
0.008622,0.038
0.008624,0.038
0.008626,0.036
0.008628,0.036
0.00863,0.038
0.008632,0.038
0.008634,0.036
0.008636,0.036
0.008638,0.036
0.00864,0.036
0.008642,0.038
0.008644,0.038
0.008646,0.038
0.008648,0.038
0.00865,0.038
0.008652,0.038
0.008654,0.038
0.008656,0.038
0.008658,0.038
0.00866,0.038
0.008662,0.038
0.008664,0.038
0.008666,0.038
0.008668,0.038
0.00867,0.038
0.008672,0.038
0.008674,0.038
0.008676,0.038
0.008678,0.036
0.00868,0.036
0.008682,0.038
0.008684,0.038
0.008686,0.038
0.008688,0.038
0.00869,0.038
0.008692,0.038
0.008694,0.038
0.008696,0.038
0.008698,0.038
0.0087,0.038
0.008702,0.038
0.008704,0.038
0.008706,0.038
0.008708,0.038
0.00871,0.038
0.008712,0.038
0.008714,0.038
0.008716,0.038
0.008718,0.036
0.00872,0.036
0.008722,0.04
0.008724,0.04
0.008726,0.038
0.008728,0.038
0.00873,0.038
0.008732,0.038
0.008734,0.036
0.008736,0.036
0.008738,0.036
0.00874,0.036
0.008742,0.038
0.008744,0.038
0.008746,0.04
0.008748,0.04
0.00875,0.038
0.008752,0.038
0.008754,0.038
0.008756,0.038
0.008758,0.04
0.00876,0.04
0.008762,0.038
0.008764,0.038
0.008766,0.038
0.008768,0.038
0.00877,0.04
0.008772,0.04
0.008774,0.038
0.008776,0.038
0.008778,0.038
0.00878,0.038
0.008782,0.038
0.008784,0.038
0.008786,0.038
0.008788,0.038
0.00879,0.04
0.008792,0.04
0.008794,0.04
0.008796,0.04
0.008798,0.04
0.0088,0.04
0.008802,0.038
0.008804,0.038
0.008806,0.038
0.008808,0.038
0.00881,0.04
0.008812,0.04
0.008814,0.038
0.008816,0.038
0.008818,0.038
0.00882,0.038
0.008822,0.038
0.008824,0.038
0.008826,0.04
0.008828,0.04
0.00883,0.038
0.008832,0.038
0.008834,0.04
0.008836,0.04
0.008838,0.038
0.00884,0.038
0.008842,0.04
0.008844,0.04
0.008846,0.038
0.008848,0.038
0.00885,0.038
0.008852,0.038
0.008854,0.038
0.008856,0.038
0.008858,0.04
0.00886,0.04
0.008862,0.04
0.008864,0.04
0.008866,0.038
0.008868,0.038
0.00887,0.038
0.008872,0.038
0.008874,0.038
0.008876,0.038
0.008878,0.04
0.00888,0.04
0.008882,0.04
0.008884,0.04
0.008886,0.04
0.008888,0.04
0.00889,0.042
0.008892,0.042
0.008894,0.04
0.008896,0.04
0.008898,0.04
0.0089,0.04
0.008902,0.04
0.008904,0.04
0.008906,0.04
0.008908,0.04
0.00891,0.038
0.008912,0.038
0.008914,0.04
0.008916,0.04
0.008918,0.038
0.00892,0.038
0.008922,0.04
0.008924,0.04
0.008926,0.042
0.008928,0.042
0.00893,0.038
0.008932,0.038
0.008934,0.04
0.008936,0.04
0.008938,0.04
0.00894,0.04
0.008942,0.038
0.008944,0.038
0.008946,0.04
0.008948,0.04
0.00895,0.04
0.008952,0.04
0.008954,0.04
0.008956,0.04
0.008958,0.04
0.00896,0.04
0.008962,0.038
0.008964,0.038
0.008966,0.038
0.008968,0.038
0.00897,0.04
0.008972,0.04
0.008974,0.04
0.008976,0.04
0.008978,0.04
0.00898,0.04
0.008982,0.04
0.008984,0.04
0.008986,0.042
0.008988,0.042
0.00899,0.04
0.008992,0.04
0.008994,0.042
0.008996,0.042
0.008998,0.04
0.009,0.04
0.009002,0.04
0.009004,0.04
0.009006,0.038
0.009008,0.038
0.00901,0.04
0.009012,0.04
0.009014,0.04
0.009016,0.04
0.009018,0.04
0.00902,0.04
0.009022,0.04
0.009024,0.04
0.009026,0.04
0.009028,0.04
0.00903,0.04
0.009032,0.04
0.009034,0.042
0.009036,0.042
0.009038,0.04
0.00904,0.04
0.009042,0.042
0.009044,0.042
0.009046,0.04
0.009048,0.04
0.00905,0.04
0.009052,0.04
0.009054,0.038
0.009056,0.038
0.009058,0.042
0.00906,0.042
0.009062,0.04
0.009064,0.04
0.009066,0.042
0.009068,0.042
0.00907,0.042
0.009072,0.042
0.009074,0.04
0.009076,0.04
0.009078,0.04
0.00908,0.04
0.009082,0.04
0.009084,0.04
0.009086,0.04
0.009088,0.04
0.00909,0.04
0.009092,0.04
0.009094,0.04
0.009096,0.04
0.009098,0.04
0.0091,0.04
0.009102,0.04
0.009104,0.04
0.009106,0.042
0.009108,0.042
0.00911,0.042
0.009112,0.042
0.009114,0.04
0.009116,0.04
0.009118,0.042
0.00912,0.042
0.009122,0.042
0.009124,0.042
0.009126,0.038
0.009128,0.038
0.00913,0.042
0.009132,0.042
0.009134,0.042
0.009136,0.042
0.009138,0.04
0.00914,0.04
0.009142,0.044
0.009144,0.044
0.009146,0.04
0.009148,0.04
0.00915,0.04
0.009152,0.04
0.009154,0.04
0.009156,0.04
0.009158,0.042
0.00916,0.042
0.009162,0.042
0.009164,0.042
0.009166,0.04
0.009168,0.04
0.00917,0.042
0.009172,0.042
0.009174,0.042
0.009176,0.042
0.009178,0.042
0.00918,0.042
0.009182,0.042
0.009184,0.042
0.009186,0.042
0.009188,0.042
0.00919,0.042
0.009192,0.042
0.009194,0.04
0.009196,0.04
0.009198,0.04
0.0092,0.04
0.009202,0.044
0.009204,0.044
0.009206,0.042
0.009208,0.042
0.00921,0.04
0.009212,0.04
0.009214,0.044
0.009216,0.044
0.009218,0.042
0.00922,0.042
0.009222,0.04
0.009224,0.04
0.009226,0.042
0.009228,0.042
0.00923,0.042
0.009232,0.042
0.009234,0.042
0.009236,0.042
0.009238,0.042
0.00924,0.042
0.009242,0.042
0.009244,0.042
0.009246,0.042
0.009248,0.042
0.00925,0.042
0.009252,0.042
0.009254,0.042
0.009256,0.042
0.009258,0.04
0.00926,0.04
0.009262,0.046
0.009264,0.046
0.009266,0.042
0.009268,0.042
0.00927,0.042
0.009272,0.042
0.009274,0.044
0.009276,0.044
0.009278,0.042
0.00928,0.042
0.009282,0.04
0.009284,0.04
0.009286,0.042
0.009288,0.042
0.00929,0.044
0.009292,0.044
0.009294,0.04
0.009296,0.04
0.009298,0.042
0.0093,0.042
0.009302,0.04
0.009304,0.04
0.009306,0.04
0.009308,0.04
0.00931,0.04
0.009312,0.04
0.009314,0.04
0.009316,0.04
0.009318,0.04
0.00932,0.04
0.009322,0.042
0.009324,0.042
0.009326,0.044
0.009328,0.044
0.00933,0.042
0.009332,0.042
0.009334,0.04
0.009336,0.04
0.009338,0.044
0.00934,0.044
0.009342,0.042
0.009344,0.042
0.009346,0.046
0.009348,0.046
0.00935,0.042
0.009352,0.042
0.009354,0.042
0.009356,0.042
0.009358,0.042
0.00936,0.042
0.009362,0.042
0.009364,0.042
0.009366,0.044
0.009368,0.044
0.00937,0.042
0.009372,0.042
0.009374,0.042
0.009376,0.042
0.009378,0.042
0.00938,0.042
0.009382,0.042
0.009384,0.042
0.009386,0.042
0.009388,0.042
0.00939,0.046
0.009392,0.046
0.009394,0.046
0.009396,0.046
0.009398,0.044
0.0094,0.044
0.009402,0.044
0.009404,0.044
0.009406,0.048
0.009408,0.048
0.00941,0.048
0.009412,0.048
0.009414,0.046
0.009416,0.046
0.009418,0.046
0.00942,0.046
0.009422,0.046
0.009424,0.046
0.009426,0.048
0.009428,0.048
0.00943,0.048
0.009432,0.048
0.009434,0.05
0.009436,0.05
0.009438,0.05
0.00944,0.05
0.009442,0.052
0.009444,0.052
0.009446,0.048
0.009448,0.048
0.00945,0.052
0.009452,0.052
0.009454,0.05
0.009456,0.05
0.009458,0.052
0.00946,0.052
0.009462,0.05
0.009464,0.05
0.009466,0.05
0.009468,0.05
0.00947,0.052
0.009472,0.052
0.009474,0.05
0.009476,0.05
0.009478,0.052
0.00948,0.052
0.009482,0.054
0.009484,0.054
0.009486,0.054
0.009488,0.054
0.00949,0.056
0.009492,0.056
0.009494,0.058
0.009496,0.058
0.009498,0.056
0.0095,0.056
0.009502,0.056
0.009504,0.056
0.009506,0.058
0.009508,0.058
0.00951,0.056
0.009512,0.056
0.009514,0.06
0.009516,0.06
0.009518,0.06
0.00952,0.06
0.009522,0.062
0.009524,0.062
0.009526,0.064
0.009528,0.064
0.00953,0.064
0.009532,0.064
0.009534,0.062
0.009536,0.062
0.009538,0.064
0.00954,0.064
0.009542,0.07
0.009544,0.07
0.009546,0.07
0.009548,0.07
0.00955,0.07
0.009552,0.07
0.009554,0.072
0.009556,0.072
0.009558,0.072
0.00956,0.072
0.009562,0.072
0.009564,0.072
0.009566,0.074
0.009568,0.074
0.00957,0.078
0.009572,0.078
0.009574,0.078
0.009576,0.078
0.009578,0.08
0.00958,0.08
0.009582,0.08
0.009584,0.08
0.009586,0.084
0.009588,0.084
0.00959,0.086
0.009592,0.086
0.009594,0.09
0.009596,0.09
0.009598,0.092
0.0096,0.092
0.009602,0.09
0.009604,0.09
0.009606,0.092
0.009608,0.092
0.00961,0.09
0.009612,0.09
0.009614,0.094
0.009616,0.094
0.009618,0.096
0.00962,0.096
0.009622,0.096
0.009624,0.096
0.009626,0.098
0.009628,0.098
0.00963,0.102
0.009632,0.102
0.009634,0.104
0.009636,0.104
0.009638,0.104
0.00964,0.104
0.009642,0.104
0.009644,0.104
0.009646,0.108
0.009648,0.108
0.00965,0.108
0.009652,0.108
0.009654,0.112
0.009656,0.112
0.009658,0.114
0.00966,0.114
0.009662,0.114
0.009664,0.114
0.009666,0.118
0.009668,0.118
0.00967,0.12
0.009672,0.12
0.009674,0.12
0.009676,0.12
0.009678,0.12
0.00968,0.12
0.009682,0.124
0.009684,0.124
0.009686,0.124
0.009688,0.124
0.00969,0.128
0.009692,0.128
0.009694,0.128
0.009696,0.128
0.009698,0.13
0.0097,0.13
0.009702,0.128
0.009704,0.128
0.009706,0.132
0.009708,0.132
0.00971,0.132
0.009712,0.132
0.009714,0.134
0.009716,0.134
0.009718,0.136
0.00972,0.136
0.009722,0.136
0.009724,0.136
0.009726,0.136
0.009728,0.136
0.00973,0.136
0.009732,0.136
0.009734,0.136
0.009736,0.136
0.009738,0.136
0.00974,0.136
0.009742,0.14
0.009744,0.14
0.009746,0.14
0.009748,0.14
0.00975,0.14
0.009752,0.14
0.009754,0.138
0.009756,0.138
0.009758,0.142
0.00976,0.142
0.009762,0.14
0.009764,0.14
0.009766,0.138
0.009768,0.138
0.00977,0.14
0.009772,0.14
0.009774,0.138
0.009776,0.138
0.009778,0.138
0.00978,0.138
0.009782,0.136
0.009784,0.136
0.009786,0.136
0.009788,0.136
0.00979,0.138
0.009792,0.138
0.009794,0.138
0.009796,0.138
0.009798,0.134
0.0098,0.134
0.009802,0.134
0.009804,0.134
0.009806,0.132
0.009808,0.132
0.00981,0.132
0.009812,0.132
0.009814,0.128
0.009816,0.128
0.009818,0.128
0.00982,0.128
0.009822,0.126
0.009824,0.126
0.009826,0.126
0.009828,0.126
0.00983,0.126
0.009832,0.126
0.009834,0.122
0.009836,0.122
0.009838,0.118
0.00984,0.118
0.009842,0.118
0.009844,0.118
0.009846,0.114
0.009848,0.114
0.00985,0.112
0.009852,0.112
0.009854,0.112
0.009856,0.112
0.009858,0.108
0.00986,0.108
0.009862,0.106
0.009864,0.106
0.009866,0.104
0.009868,0.104
0.00987,0.102
0.009872,0.102
0.009874,0.098
0.009876,0.098
0.009878,0.098
0.00988,0.098
0.009882,0.094
0.009884,0.094
0.009886,0.094
0.009888,0.094
0.00989,0.09
0.009892,0.09
0.009894,0.088
0.009896,0.088
0.009898,0.086
0.0099,0.086
0.009902,0.086
0.009904,0.086
0.009906,0.084
0.009908,0.084
0.00991,0.084
0.009912,0.084
0.009914,0.08
0.009916,0.08
0.009918,0.076
0.00992,0.076
0.009922,0.076
0.009924,0.076
0.009926,0.072
0.009928,0.072
0.00993,0.07
0.009932,0.07
0.009934,0.07
0.009936,0.07
0.009938,0.068
0.00994,0.068
0.009942,0.064
0.009944,0.064
0.009946,0.064
0.009948,0.064
0.00995,0.064
0.009952,0.064
0.009954,0.062
0.009956,0.062
0.009958,0.062
0.00996,0.062
0.009962,0.06
0.009964,0.06
0.009966,0.058
0.009968,0.058
0.00997,0.058
0.009972,0.058
0.009974,0.058
0.009976,0.058
0.009978,0.056
0.00998,0.056
0.009982,0.056
0.009984,0.056
0.009986,0.056
0.009988,0.056
0.00999,0.056
0.009992,0.056
0.009994,0.052
0.009996,0.052
0.009998,0.054
0.01,0.054
0.010002,0.054
0.010004,0.054
0.010006,0.056
0.010008,0.056
0.01001,0.056
0.010012,0.056
0.010014,0.056
0.010016,0.056
0.010018,0.056
0.01002,0.056
0.010022,0.056
0.010024,0.056
0.010026,0.058
0.010028,0.058
0.01003,0.058
0.010032,0.058
0.010034,0.06
0.010036,0.06
0.010038,0.06
0.01004,0.06
0.010042,0.06
0.010044,0.06
0.010046,0.064
0.010048,0.064
0.01005,0.066
0.010052,0.066
0.010054,0.066
0.010056,0.066
0.010058,0.068
0.01006,0.068
0.010062,0.07
0.010064,0.07
0.010066,0.072
0.010068,0.072
0.01007,0.076
0.010072,0.076
0.010074,0.082
0.010076,0.082
0.010078,0.084
0.01008,0.084
0.010082,0.084
0.010084,0.084
0.010086,0.09
0.010088,0.09
0.01009,0.092
0.010092,0.092
0.010094,0.09
0.010096,0.09
0.010098,0.098
0.0101,0.098
0.010102,0.1
0.010104,0.1
0.010106,0.106
0.010108,0.106
0.01011,0.11
0.010112,0.11
0.010114,0.112
0.010116,0.112
0.010118,0.12
0.01012,0.12
0.010122,0.122
0.010124,0.122
0.010126,0.128
0.010128,0.128
0.01013,0.132
0.010132,0.132
0.010134,0.136
0.010136,0.136
0.010138,0.144
0.01014,0.144
0.010142,0.15
0.010144,0.15
0.010146,0.152
0.010148,0.152
0.01015,0.158
0.010152,0.158
0.010154,0.162
0.010156,0.162
0.010158,0.166
0.01016,0.166
0.010162,0.17
0.010164,0.17
0.010166,0.176
0.010168,0.176
0.01017,0.18
0.010172,0.18
0.010174,0.184
0.010176,0.184
0.010178,0.19
0.01018,0.19
0.010182,0.194
0.010184,0.194
0.010186,0.198
0.010188,0.198
